Date,Close,High,Low,Open,Volume
2011-07-29,11.72225284576416,11.862447168973517,11.527722881368577,11.6369961829575,632584400
2011-08-01,11.910481452941895,11.993035855605692,11.778992740519213,11.941401677632603,612836000
2011-08-02,11.675124168395996,11.94500519865479,11.658313318877903,11.937500398064051,639539600
2011-08-03,11.784997940063477,11.814417528007784,11.474890632797328,11.737265259841573,732508000
2011-08-04,11.328691482543945,11.747471678133913,11.328091066463823,11.690133946541282,871407600
2011-08-05,11.21611499786377,11.51271491755176,10.884393544654635,11.420852864420143,1204590800
2011-08-08,10.603405952453613,11.040498448417972,10.597701598740457,10.85797596369306,1143833600
2011-08-09,11.227822303771973,11.245834783476953,10.657139330283226,10.846266359068085,1082583600
2011-08-10,10.918017387390137,11.247037409705694,10.882293830165315,11.14196699204633,878656800
2011-08-11,11.21851921081543,11.271054421353385,10.948937971608716,11.12305464648812,741969200
2011-08-12,11.317285537719727,11.396837870800717,11.234429713424326,11.349706406119525,528976000
2011-08-15,11.510015487670898,11.556847149887101,11.350307984147612,11.396539230160737,460544000
2011-08-16,11.422053337097168,11.508812257933851,11.289364590351914,11.45327497315356,498750000
2011-08-17,11.420853614807129,11.543335291531966,11.347604454560463,11.476991317180554,442061200
2011-08-18,10.988862037658691,11.186996116722563,10.848367896211679,11.132658868010097,851435200
2011-08-19,10.68806266784668,11.017384095979413,10.687162444478197,10.8723864086321,775888400
2011-08-22,10.700369834899902,10.953740605092438,10.659842952867157,10.942632507056048,535315200
2011-08-23,11.215516090393066,11.216716922578286,10.717181956257594,10.816248206667353,656835200
2011-08-24,11.292966842651367,11.376422264895165,11.12545397889431,11.211611674050696,626267600
2011-08-25,11.2191162109375,11.271050989513949,10.957340461364451,10.95974212522626,871346000
2011-08-26,11.515113830566406,11.52171760396745,11.131456079472432,11.142563373019998,641477200
2011-08-29,11.70694351196289,11.752874936245869,11.647804538612117,11.653207481117393,405269200
2011-08-30,11.707544326782227,11.763081607562473,11.594068101082685,11.655308933381406,417922400
2011-08-31,11.552643775939941,11.770289430324635,11.463483977396693,11.724959211235017,522586400
2011-09-01,11.438562393188477,11.627989210718512,11.429256347058464,11.582359203154338,343725200
2011-09-02,11.229023933410645,11.347603294209563,11.162379357015066,11.24973708410751,438939200
2011-09-06,11.399840354919434,11.41755142804285,11.001772483171111,11.028490599727801,509698000
2011-09-07,11.525623321533203,11.575756859059933,11.467683573766063,11.574556026965032,350576800
2011-09-08,11.531927108764648,11.666117287587403,11.476990243717989,11.47969171507746,416158400
2011-09-09,11.331995010375977,11.58776586644638,11.258144628679581,11.525624801614272,564813200
2011-09-12,11.405843734741211,11.434061687230876,11.16448128052064,11.197504164893576,467832400
2011-09-13,11.546335220336914,11.59406628355922,11.41514634136569,11.471884445321011,440560400
2011-09-14,11.686830520629883,11.774189050722114,11.580559286017742,11.618384695057559,534724400
2011-09-15,11.796707153320312,11.817721719969253,11.704845881126204,11.750776517223258,417818800
2011-09-16,12.023056983947754,12.023056983947754,11.858847584884366,11.874157795055478,698513200
2011-09-19,12.357178688049316,12.405211167039795,11.863949362908823,11.917984398729033,823860800
2011-09-20,12.411815643310547,12.694305360473509,12.343970238235908,12.465851480319717,775754000
2011-09-21,12.372491836547852,12.65618163543094,12.368288923767347,12.59764226699509,605976000
2011-09-22,12.062682151794434,12.302843759093985,11.908979653006044,12.03896692054698,968480800
2011-09-23,12.137134552001953,12.21038371568425,12.003544770456571,12.01645331627578,546277200
2011-09-26,12.103208541870117,12.127524988188007,11.746870075671303,12.00384170148551,812876400
2011-09-27,11.985832214355469,12.285732435009423,11.949808050684393,12.270122418338675,632497600
2011-09-28,11.918286323547363,12.120321108296723,11.903275121084118,12.013749266393697,429637600
2011-09-29,11.724954605102539,12.074388667851132,11.594066334340068,12.065683037485435,651086800
2011-09-30,11.44726848602295,11.674521516435897,11.443065574331026,11.621385105142583,547640800
2011-10-03,11.245536804199219,11.486899296147719,11.202609051863275,11.418754064530638,669099200
2011-10-04,11.18249225616455,11.461679302542633,10.63432603773996,11.244634114039831,1233677200
2011-10-05,11.355108261108398,11.402238912992832,10.816246525298784,11.043198963284176,786469600
2011-10-06,11.328691482543945,11.551140429675678,11.161479211536218,11.207409839230136,812582400
2011-10-07,11.101439476013184,11.339799054237252,11.062113424246835,11.280959880205495,535458000
2011-10-10,11.672122955322266,11.672122955322266,11.353909606816412,11.380327917716874,442514800
2011-10-11,12.016755104064941,12.103514045611645,11.752878988592022,11.785000053997562,605687600
2011-10-12,12.073786735534668,12.28572792552667,12.012245311513805,12.228390214204161,622286000
2011-10-13,12.261119842529297,12.261119842529297,12.093606921276619,12.157549245550983,426185200
2011-10-14,12.668489456176758,12.668489456176758,12.46645305967101,12.513285512263355,573367200
2011-10-17,12.608147621154785,12.809582780430084,12.486565385090076,12.660682818772882,686044800
2011-10-18,12.675694465637207,12.752846731748594,12.48806884405444,12.66128447929383,881602400
2011-10-19,11.966618537902832,12.26081517793197,11.94200148067777,12.048573321922547,1104059600
2011-10-20,11.867250442504883,12.018552069868269,11.834229165346509,12.008045190551037,549270400
2011-10-21,11.793997764587402,11.982224519282852,11.730355290092259,11.951003697863031,621244400
2011-10-24,12.18126392364502,12.203177909656537,11.869955779897897,11.893371207025835,502138000
2011-10-25,11.941104888916016,12.204682012520488,11.92939797442252,12.159051178932888,430427200
2011-10-26,12.026058197021484,12.084597557866497,11.802407633418444,12.060880723725772,456304800
2011-10-27,12.148843765258789,12.278231460080601,12.064787897075064,12.235001491080801,494664800
2011-10-28,12.156641960144043,12.198670270099804,12.083392826067149,12.098102614308164,322842800
2011-10-31,12.151540756225586,12.288132584873303,12.03956518093253,12.08069327441352,385501200
2011-11-01,11.903276443481445,11.993036646415938,11.804510800666215,11.930295167994561,531790000
2011-11-02,11.930295944213867,12.021256985267128,11.861248889811582,12.010750103640236,327350800
2011-11-03,12.100207328796387,12.110113792339721,11.868752163052939,11.980126529362753,441386400
2011-11-04,12.015253067016602,12.111317246386522,11.982831396458957,12.068989110140873,302229200
2011-11-07,11.9999418258667,12.00804784456955,11.891870127147998,12.005346372751056,270275600
2011-11-08,12.195070266723633,12.248206682123262,12.054876737471675,12.07438985673755,400442000
2011-11-09,11.866352081298828,12.034765190486851,11.834831438401107,11.917086039447245,558684000
2011-11-10,11.564349174499512,11.924290184756497,11.472187313518843,11.918886440226487,744752400
2011-11-11,11.546335220336914,11.668816865733733,11.41544695014772,11.606074602372015,653786000
2011-11-14,11.385431289672852,11.565252325054816,11.353610034326618,11.51331672722703,432905200
2011-11-15,11.672723770141602,11.69283650826548,11.39113501529949,11.431661902050813,430810800
2011-11-16,11.550841331481934,11.742069455809242,11.537331568038107,11.685331335190329,349210400
2011-11-17,11.3298921585083,11.54513610971118,11.272553626082544,11.527123627555845,479900400
2011-11-18,11.255743980407715,11.4073454582383,11.253942731871428,11.37522439511014,371938000
2011-11-21,11.077725410461426,11.157878963491989,10.984662509222519,11.119452329381506,447980400
2011-11-22,11.302870750427246,11.345499476755398,11.135658533302841,11.138060196849404,409021200
2011-11-23,11.017083168029785,11.282761281349586,11.013780478652468,11.242834011323993,428271200
2011-11-25,10.914412498474121,11.141964550029538,10.906906897697999,11.06000977047729,254760800
2011-11-28,11.291163444519043,11.30917592304008,11.117347435719909,11.17798784349387,346413200
2011-11-29,11.203510284423828,11.372523845141231,11.113450255179153,11.282763623198376,375855200
2011-11-30,11.473688125610352,11.476089789882073,11.356609397234715,11.446370396954908,405938400
2011-12-01,11.645703315734863,11.677824371813838,11.430158764604462,11.483894798375314,387181200
2011-12-02,11.698841094970703,11.816820064321202,11.665218591750264,11.702743399185401,379055600
2011-12-05,11.79820442199707,11.900273541881198,11.719552328454794,11.812614406439119,357210000
2011-12-06,11.736363410949707,11.846838357309435,11.68923275661652,11.783195059702965,283598000
2011-12-07,11.680522918701172,11.736060182896392,11.610575673974878,11.705739583007245,304746400
2011-12-08,11.727659225463867,11.872956716260596,11.714750680028734,11.75137526078017,376356400
2011-12-09,11.816518783569336,11.829127522168987,11.738766899597318,11.793403965238806,296993200
2011-12-12,11.763079643249512,11.824920881256146,11.69133194313534,11.758276315773516,301067200
2011-12-13,11.672122955322266,11.869956471690644,11.620788576348971,11.797907334494905,338928800
2011-12-14,11.413348197937012,11.629193378377355,11.337997980950268,11.608779230843025,406887600
2011-12-15,11.37582015991211,11.519916777401416,11.356907458826052,11.507608651581243,256200000
2011-12-16,11.438264846801758,11.532227961214916,11.39473588253281,11.418451917373732,421478400
2011-12-19,11.473986625671387,11.553239928825173,11.422051046152365,11.481792033119937,235530400
2011-12-20,11.886466979980469,11.890970502069477,11.625592166169183,11.640601768802606,337215200
2011-12-21,11.901477813720703,11.926995101066822,11.768187823978435,11.908682006400383,262948000
2011-12-22,11.964517593383789,11.981929659578116,11.890968628173649,11.917985748331441,202358800
2011-12-23,12.108013153076172,12.115818561624119,11.992735677854071,11.998739838275569,269399200
2011-12-27,12.204079627990723,12.2809312927045,12.098708596681329,12.10111106292882,265076000
2011-12-28,12.087298393249512,12.25571067289649,12.048272154739482,12.214883988003798,228662000
2011-12-29,12.161745071411133,12.17765649300493,12.02335362032889,12.110110909100708,215978000
2011-12-30,12.158148765563965,12.196574597197312,12.112818549079089,12.11341816360004,179662000
2012-01-03,12.345174789428711,12.383300816283798,12.27823038900199,12.290238712676622,302220800
2012-01-04,12.411518096923828,12.448743898285425,12.286634744011984,12.30824892382405,260022000
2012-01-05,12.549310684204102,12.564920702364814,12.388402363690387,12.456849002659856,271269600
2012-01-06,12.680498123168945,12.691005004338242,12.585034366039993,12.601545408341359,318292800
